 VB	 IB	 IC	 beta
0.9676	1.54498E-06	0.00085649200000000015	554.370930368031
0.968	1.60165E-06	0.0120043	7494.95832422814
0.96839999999999993	1.50033E-05	0.0120035	800.057320722774
0.96880000000000011	1.5003E-05	0.012002800000000001	800.02666133439993
0.96920000000000006	1.50033E-05	0.0120029	800.017329520839
0.9696	1.5003400000000001E-05	0.012003	800.018662436514
0.97	1.5002700000000001E-05	0.0120033	800.075986322462
0.97040000000000015	1.5003200000000002E-05	0.0120032	800.04265756638608
0.97080000000000011	1.5003100000000002E-05	0.0120032	800.04799008205
0.97120000000000006	1.50029E-05	0.012002800000000001	800.03199381452907
0.9716	1.5003200000000002E-05	0.0120032	800.04265756638608
0.97200000000000009	1.5003E-05	0.0120032	800.05332266880009
0.9724	1.5003200000000002E-05	0.0120029	800.022661832142
0.9728	1.5003400000000001E-05	0.0120029	800.011997280616
0.9732	1.50033E-05	0.012003100000000001	800.030659921484
0.97360000000000013	1.5003500000000001E-05	0.012003	800.01333022294807
0.97400000000000009	1.5003400000000001E-05	0.012002800000000001	800.00533212471794
0.9744	1.5003400000000001E-05	0.012003	800.018662436514
0.9748	1.5003200000000002E-05	0.0120032	800.04265756638608
0.97520000000000007	1.5003200000000002E-05	0.0120029	800.022661832142
0.9756	1.5003200000000002E-05	0.0120027	800.009331342647
0.976	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.97639999999999993	1.5003400000000001E-05	0.0120027	799.99866696882
0.97680000000000011	1.5003400000000001E-05	0.0120033	800.03865790420809
0.97720000000000007	1.5003500000000001E-05	0.012003	800.01333022294807
0.9776	1.50029E-05	0.012003100000000001	800.05198994861007
0.978	1.5003E-05	0.012002800000000001	800.02666133439993
0.97840000000000016	1.5003E-05	0.012003	800.0399920015999
0.97880000000000011	1.50029E-05	0.012003	800.04532457058292
0.97920000000000007	1.5002800000000001E-05	0.0120029	800.0439917882
0.9796	1.50029E-05	0.012003100000000001	800.05198994861007
0.98000000000000009	1.5003200000000002E-05	0.0120032	800.04265756638608
0.9804	1.50029E-05	0.012003	800.04532457058292
0.9808	1.5003500000000001E-05	0.0120029	800.00666511147392
0.9812	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.98160000000000014	1.5003E-05	0.0120027	800.0199960008
0.9820000000000001	1.5003400000000001E-05	0.0120033	800.03865790420809
0.9824	1.5003400000000001E-05	0.012003100000000001	800.02532759241194
0.9828	1.5002600000000001E-05	0.012002800000000001	800.047991681442
0.98320000000000007	1.5003200000000002E-05	0.012003	800.02932707689
0.9836	1.5003200000000002E-05	0.012002600000000002	800.00266609789912
0.984	1.5003200000000002E-05	0.012002600000000002	800.00266609789912
0.98439999999999994	1.5003200000000002E-05	0.0120032	800.04265756638608
0.98480000000000012	1.5003400000000001E-05	0.0120029	800.011997280616
0.98520000000000008	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.9856	1.50029E-05	0.012003	800.04532457058292
0.986	1.5003400000000001E-05	0.0120029	800.011997280616
0.98640000000000017	1.50033E-05	0.0120033	800.04399032212893
0.98680000000000012	1.5003E-05	0.0120029	800.033326668
0.98720000000000008	1.5003100000000002E-05	0.012003	800.034659503702
0.9876	1.5003100000000002E-05	0.012002800000000001	800.021328925356
0.9880000000000001	1.50036E-05	0.012003	800.007998080461
0.98840000000000006	1.5003E-05	0.0120029	800.033326668
0.9888	1.5003400000000001E-05	0.012003	800.018662436514
0.9892	1.50033E-05	0.012002800000000001	800.01066432051607
0.98960000000000015	1.5003E-05	0.012002500000000001	800.0066653336
0.9900000000000001	1.5003200000000002E-05	0.012003100000000001	800.03599232163788
0.99040000000000006	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.9908	1.5003200000000002E-05	0.012002500000000001	799.996000853151
0.99120000000000008	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.9916	1.5003200000000002E-05	0.0120033	800.04932281113406
0.992	1.50033E-05	0.012002800000000001	800.01066432051607
0.9924	1.50033E-05	0.0120027	800.003999120194
0.99280000000000013	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.99320000000000008	1.5004E-05	0.012003100000000001	799.993335110637
0.9936	1.5003400000000001E-05	0.012002600000000002	799.992001812922
0.994	1.50033E-05	0.0120032	800.03732512180591
0.99440000000000017	1.5003200000000002E-05	0.0120029	800.022661832142
0.99480000000000013	1.5003200000000002E-05	0.0120033	800.04932281113406
0.99520000000000008	1.5003400000000001E-05	0.012002800000000001	800.00533212471794
0.9956	1.5003200000000002E-05	0.012003	800.02932707689
0.99600000000000011	1.50033E-05	0.012003	800.02399472116088
0.99640000000000006	1.5003500000000001E-05	0.012003	800.01333022294807
0.9968	1.50033E-05	0.0120027	800.003999120194
0.9972	1.5003400000000001E-05	0.012003100000000001	800.02532759241194
0.99760000000000015	1.5003100000000002E-05	0.012002600000000002	800.007998347008
0.99800000000000011	1.5003200000000002E-05	0.012002800000000001	800.015996587395
0.99840000000000007	1.5003500000000001E-05	0.0120033	800.03332555737006
0.9988	1.5003400000000001E-05	0.0120029	800.011997280616
0.99920000000000009	1.5003400000000001E-05	0.0120027	799.99866696882
0.9996	1.5003500000000001E-05	0.012003	800.01333022294807
1	1.5003200000000002E-05	0.0120029	800.022661832142
