 VB	 IT	 IB	 IC	 VT	 beta	Rpt100
0.54	0.001	1.2924700000000002E-09	8.0659399999999987E-07	0.10946600000000001	624.07173860902	109.466
0.54050000000000009	0.001	1.3165000000000002E-09	8.23213E-07	0.10946149999999999	625.304215723509	109.46149999999999
0.541	0.001	1.3375300000000002E-09	8.3786799999999992E-07	0.1094625	626.429313735019	109.46249999999999
0.5415	0.001	1.3623700000000001E-09	8.5533999999999993E-07	0.1094595	627.832380337206	109.45949999999999
0.542	0.001	1.3876200000000002E-09	8.72986E-07	0.10946	629.124688315245	109.46000000000001
0.5425	0.001	1.40968E-09	8.8839400000000009E-07	0.1094595	630.209692979967	109.45949999999999
0.543	0.001	1.43596E-09	9.06794E-07	0.1094585	631.489735090114	109.45849999999999
0.5435	0.001	1.46342E-09	9.2557899999999993E-07	0.10945750000000001	632.476664252231	109.45750000000001
0.544	0.001	1.4869500000000001E-09	9.42106E-07	0.10946	633.582837351626	109.46000000000001
0.5445000000000001	0.001	1.51605E-09	9.6173699999999979E-07	0.1094585	634.37023844859993	109.45849999999999
0.545	0.001	1.5446100000000001E-09	9.81591E-07	0.10945750000000001	635.494396643813	109.45750000000001
0.5455	0.001	1.57033E-09	9.98797E-07	0.1094625	636.042742608242	109.46249999999999
0.546	0.001	1.5999000000000002E-09	1.0196739999999999E-06	0.1094585	637.336083505219	109.45849999999999
0.5465	0.001	1.6308000000000002E-09	1.040707E-06	0.109463	638.15734608781	109.463
0.547	0.001	1.65745E-09	1.059191E-06	0.109463	639.048538417448	109.463
0.5475	0.001	1.68898E-09	1.081294E-06	0.10946100000000002	640.205331028194	109.46100000000001
0.548	0.001	1.72125E-09	1.1035919999999999E-06	0.109462	641.15729847494606	109.46199999999999
0.5485000000000001	0.001	1.74836E-09	1.123203E-06	0.10946149999999999	642.432336589718	109.46149999999999
0.549	0.001	1.7814600000000002E-09	1.1462509999999999E-06	0.10946100000000002	643.433475913015	109.46100000000001
0.5495	0.001	1.8169400000000001E-09	1.1700999999999998E-06	0.10946050000000002	643.99484848151292	109.46050000000001
0.55	0.001	1.84444E-09	1.1909400000000002E-06	0.10946149999999999	645.691917329921	109.46149999999999
0.5505	0.001	1.88046E-09	1.2155100000000001E-06	0.109459	646.389713155292	109.45899999999999
0.551	0.001	1.90956E-09	1.23706E-06	0.109459	647.82462975764008	109.45899999999999
0.5515	0.001	1.94676E-09	1.26316E-06	0.10945700000000001	648.852452279685	109.45700000000001
0.55199999999999994	0.001	1.9845400000000003E-09	1.2885599999999998E-06	0.109455	649.29908190311107	109.45499999999998
0.5525000000000001	0.001	2.0153300000000003E-09	1.31168E-06	0.10945700000000001	650.851225357634	109.45700000000001
0.553	0.001	2.05442E-09	1.33863E-06	0.10945400000000001	651.585362292034	109.45400000000001
0.5535	0.001	2.09442E-09	1.3664099999999998E-06	0.10945800000000001	652.404961755522	109.45800000000001
0.554	0.001	2.1272600000000004E-09	1.39066E-06	0.10945750000000001	653.73297105196309	109.45750000000001
0.5545	0.001	2.16894E-09	1.41953E-06	0.10945800000000001	654.480990714358	109.45800000000001
0.555	0.001	2.2111900000000005E-09	1.4489399999999998E-06	0.10945750000000001	655.276118289247	109.45750000000001
0.5555	0.001	2.24632E-09	1.47488E-06	0.109455	656.576088892054	109.45499999999998
0.55599999999999994	0.001	2.2907000000000004E-09	1.50556E-06	0.10945400000000001	657.248875889466	109.45400000000001
0.55650000000000011	0.001	2.3344900000000003E-09	1.53641E-06	0.10945700000000001	658.135181559998	109.45700000000001
0.557	0.001	2.37077E-09	1.5635499999999998E-06	0.109456	659.511466738654	109.456
0.5575	0.001	2.4177E-09	1.59592E-06	0.10945450000000001	660.09844066674907	109.45450000000001
0.558	0.001	2.46407E-09	1.6289499999999999E-06	0.10945100000000002	661.081056950492	109.45100000000001
0.5585	0.001	2.5031200000000003E-09	1.6574999999999998E-06	0.10945650000000001	662.17360733804207	109.4565
0.559	0.001	2.55305E-09	1.6919999999999999E-06	0.10945450000000001	662.73672666026891	109.45450000000001
0.5595	0.001	2.6014200000000003E-09	1.7270499999999998E-06	0.1094555	663.887415334702	109.4555
0.55999999999999994	0.001	2.64294E-09	1.7574099999999998E-06	0.109459	664.945099018517	109.45899999999999
0.56050000000000011	0.001	2.69549E-09	1.7942E-06	0.109455	665.630367762448	109.45499999999998
0.561	0.001	2.74699E-09	1.8312600000000001E-06	0.109455	666.642397678914	109.45499999999998
0.5615	0.001	2.7913100000000004E-09	1.8634399999999999E-06	0.109455	667.586187130774	109.45499999999998
0.562	0.001	2.8462000000000004E-09	1.9020399999999998E-06	0.10945250000000001	668.27348745696	109.4525
0.5625	0.001	2.90114E-09	1.9415E-06	0.10945350000000001	669.21968605444806	109.4535
0.56300000000000006	0.001	2.9469900000000004E-09	1.97607E-06	0.10945800000000001	670.53841377134006	109.45800000000001
0.5635	0.001	3.00635E-09	2.0168E-06	0.1094585	670.846707801819	109.45849999999999
0.564	0.001	3.06312E-09	2.05863E-06	0.109455	672.06965446995207	109.45499999999998
0.5645	0.001	3.11433E-09	2.09488E-06	0.109455	672.658324583458	109.45499999999998
0.56500000000000006	0.001	3.1756400000000004E-09	2.1386699999999995E-06	0.10945350000000001	673.461097605522	109.4535
0.5655	0.001	3.2356300000000003E-09	2.18301E-06	0.10945350000000001	674.678501559202	109.4535
0.56600000000000006	0.001	3.2896200000000005E-09	2.2217899999999998E-06	0.109456	675.39411846961	109.456
0.5665	0.001	3.35457E-09	2.26783E-06	0.10945250000000001	676.041936820517	109.4525
0.56700000000000006	0.001	3.4184100000000004E-09	2.3152099999999997E-06	0.10945350000000001	677.276862634968	109.4535
0.5675	0.001	3.4750800000000004E-09	2.3558699999999998E-06	0.1094555	677.93259435754	109.4555
0.568	0.001	3.54311E-09	2.4045499999999997E-06	0.1094495	678.655192754388	109.4495
0.5685	0.001	3.6111E-09	2.45424E-06	0.1094515	679.63778350087193	109.4515
0.56900000000000006	0.001	3.6708200000000004E-09	2.49775E-06	0.10945700000000001	680.43379953253	109.45700000000001
0.5695	0.001	3.74318E-09	2.54922E-06	0.10945300000000001	681.030567592261	109.453
0.57000000000000006	0.001	3.81407E-09	2.60231E-06	0.1094555	682.29214461192407	109.4555
0.5705	0.001	3.87855E-09	2.6478999999999997E-06	0.109459	682.703587680963	109.45899999999999
0.57100000000000006	0.001	3.95477E-09	2.70314E-06	0.109455	683.513832662835	109.45499999999998
0.5715	0.001	4.02993E-09	2.75932E-06	0.109455	684.706682250064	109.45499999999998
0.572	0.001	4.0980000000000005E-09	2.80781E-06	0.1094585	685.165934602245	109.45849999999999
0.5725	0.001	4.17766E-09	2.866E-06	0.10945300000000001	686.029978504713	109.453
0.57300000000000006	0.001	4.25801E-09	2.92535E-06	0.109456	687.02281112538492	109.456
0.5735	0.001	4.33027E-09	2.97755E-06	0.109456	687.613012583511	109.456
0.57400000000000007	0.001	4.41499E-09	3.03916E-06	0.1094595	688.373020097441	109.45949999999999
0.5745	0.001	4.49944E-09	3.10221E-06	0.109455	689.46580018846794	109.45499999999998
0.57500000000000007	0.001	4.5762300000000004E-09	3.1572E-06	0.10945750000000001	689.91287588255	109.45750000000001
0.5755	0.001	4.66544E-09	3.22291E-06	0.10945750000000001	690.805154497754	109.45750000000001
0.576	0.001	4.7550400000000006E-09	3.2892599999999997E-06	0.1094585	691.741815000505	109.45849999999999
0.5765	0.001	4.8357400000000009E-09	3.34749E-06	0.1094555	692.239450425374	109.4555
0.577	0.001	4.92948E-09	3.41673E-06	0.10945100000000002	693.121789722242	109.45100000000001
0.5775	0.001	5.02598E-09	3.48766E-06	0.1094585	693.926358640504	109.45849999999999
0.57800000000000007	0.001	5.1102600000000009E-09	3.5485999999999998E-06	0.10945450000000001	694.406938198839	109.45450000000001
0.5785	0.001	5.20926E-09	3.6221899999999995E-06	0.10945450000000001	695.33676568265	109.45450000000001
0.57900000000000007	0.001	5.30856E-09	3.69698E-06	0.10945700000000001	696.418614464186	109.45700000000001
0.5795	0.001	5.40032E-09	3.76205E-06	0.10945100000000002	696.634643872956	109.45100000000001
0.58	0.001	5.50463E-09	3.83982E-06	0.10945700000000001	697.56187064344	109.45700000000001
0.5805	0.001	5.6112100000000005E-09	3.91942E-06	0.109455	698.498184883474	109.45499999999998
0.581	0.001	5.7072300000000008E-09	3.98895E-06	0.10945350000000001	698.929252895012	109.4535
0.5815	0.001	5.8178400000000007E-09	4.07081E-06	0.10945350000000001	699.711576805137	109.4535
0.58200000000000007	0.001	5.93129E-09	4.15508E-06	0.10945350000000001	700.535633900888	109.4535
0.5825	0.001	6.03231E-09	4.2286799999999993E-06	0.1094515	701.005087603256	109.4515
0.58300000000000007	0.001	6.1501200000000007E-09	4.3164E-06	0.10945800000000001	701.839964098261	109.45800000000001
0.5835	0.001	6.26977E-09	4.40561E-06	0.10945700000000001	702.674898760242	109.45700000000001
0.584	0.001	6.37669E-09	4.48364E-06	0.10945	703.129680131855	109.45
0.5845	0.001	6.5002300000000008E-09	4.57682E-06	0.1094555	704.101239494602	109.4555
0.585	0.001	6.61002E-09	4.65717E-06	0.10945350000000001	704.562164713571	109.4535
0.5855	0.001	6.7410300000000011E-09	4.75377E-06	0.10945300000000001	705.199353807949	109.453
0.58600000000000008	0.001	6.87235E-09	4.85169E-06	0.10945400000000001	705.972483939264	109.45400000000001
0.5865	0.001	6.9878200000000008E-09	4.9388899999999996E-06	0.10945250000000001	706.785521092415	109.4525
0.58700000000000008	0.001	7.1265300000000006E-09	5.0405499999999995E-06	0.10945400000000001	707.293732012634	109.45400000000001
0.5875	0.001	7.26512E-09	5.1451599999999992E-06	0.10945250000000001	708.20027749025508	109.4525
0.588	0.001	7.3887E-09	5.23528E-06	0.10945300000000001	708.552248704102	109.453
0.5885	0.001	7.5336E-09	5.34396E-06	0.109456	709.350111500478	109.456
0.589	0.001	7.6811100000000014E-09	5.45408E-06	0.1094555	710.064040223353	109.4555
0.5895	0.001	7.8128100000000009E-09	5.55056E-06	0.10945400000000001	710.443489602332	109.45400000000001
0.59000000000000008	0.001	7.96493E-09	5.66587E-06	0.1094555	711.352139943477	109.4555
0.5905	0.001	8.12029E-09	5.7833699999999991E-06	0.10945750000000001	712.212248577329	109.45750000000001
0.59100000000000008	0.001	8.259440000000001E-09	5.88532E-06	0.1094555	712.556783510746	109.4555
0.5915	0.001	8.4205900000000014E-09	6.00598E-06	0.1094515	713.24930913392006	109.4515
0.592	0.001	8.58499E-09	6.13107E-06	0.109456	714.16157735769	109.456
0.5925	0.001	8.73279E-09	6.2401999999999991E-06	0.10945700000000001	714.571173702791	109.45700000000001
0.593	0.001	8.90552E-09	6.36857E-06	0.10945350000000001	715.126124021955	109.4535
0.5935	0.001	9.0795700000000011E-09	6.50136E-06	0.10945650000000001	716.042720084762	109.4565
0.59400000000000008	0.001	9.235160000000001E-09	6.6167E-06	0.1094555	716.46836654697893	109.4555
0.5945	0.001	9.4170000000000009E-09	6.75298E-06	0.109455	717.10523521291293	109.45499999999998
0.59500000000000008	0.001	9.5997800000000009E-09	6.8921299999999992E-06	0.10945700000000001	717.946661277654	109.45700000000001
0.5955	0.001	9.76451E-09	7.01311E-06	0.10945300000000001	718.224467996858	109.453
0.596	0.001	9.95582E-09	7.15798E-06	0.10945450000000001	718.97442902744308	109.45450000000001
0.5965	0.001	1.015183E-08	7.30551E-06	0.10945400000000001	719.6249346177	109.45400000000001
0.597	0.001	1.032385E-08	7.4349E-06	0.1094515	720.167379417562	109.4515
0.5975	0.001	1.05274E-08	7.58882E-06	0.10945350000000001	720.863651043942	109.4535
0.59800000000000009	0.001	1.073527E-08	7.74728E-06	0.10945250000000001	721.66605963333893	109.4525
0.5985	0.001	1.091949E-08	7.88364E-06	0.10945100000000002	721.97877373393794	109.45100000000001
0.59900000000000009	0.001	1.113576E-08	8.0460100000000013E-06	0.10945250000000001	722.538021652766	109.4525
0.5995	0.001	1.1355360000000002E-08	8.21317E-06	0.10945800000000001	723.285743472686	109.45800000000001
0.60000000000000009	0.001	1.15561E-08	8.36351E-06	0.109456	723.731189588183	109.456
0.6005	0.001	1.17848E-08	8.53453E-06	0.10946149999999999	724.198119611703	109.46149999999999
0.601	0.001	1.2017800000000001E-08	8.71081E-06	0.10946050000000002	724.825675248382	109.46050000000001
0.6015	0.001	1.2221400000000001E-08	8.8653E-06	0.10945750000000001	725.391526339044	109.45750000000001
0.602	0.001	1.2464E-08	9.04801E-06	0.10946050000000002	725.93148267009	109.46050000000001
0.6025	0.001	1.2711900000000001E-08	9.23733E-06	0.1094585	726.667925329809	109.45849999999999
0.60300000000000009	0.001	1.2927100000000001E-08	9.3990500000000011E-06	0.10946100000000002	727.081093207293	109.46100000000001
0.6035	0.001	1.3184400000000001E-08	9.5946099999999986E-06	0.10945750000000001	727.724431904372	109.45750000000001
0.60400000000000009	0.001	1.34459E-08	9.7932799999999985E-06	0.1094625	728.346931034739	109.46249999999999
0.6045	0.001	1.3673900000000002E-08	9.96586E-06	0.1094595	728.82352510988108	109.45949999999999
0.605	0.001	1.3945099999999999E-08	1.0172640000000001E-05	0.10946	729.47773769998093	109.46000000000001
0.6055	0.001	1.4222E-08	1.0382970000000002E-05	0.10946149999999999	730.063985374772	109.46149999999999
0.606	0.001	1.4463600000000001E-08	1.0566150000000002E-05	0.1094585	730.533891977101	109.45849999999999
0.6065	0.001	1.47518E-08	1.078582E-05	0.10945700000000001	731.152808470831	109.45700000000001
0.6070000000000001	0.001	1.5046E-08	1.1009270000000001E-05	0.10945700000000001	731.707430546325	109.45700000000001
0.6075	0.001	1.53E-08	1.1204380000000001E-05	0.10945400000000001	732.31241830065392	109.45400000000001
0.6080000000000001	0.001	1.56018E-08	1.1434560000000001E-05	0.109464	732.90004999423206	109.464
0.6085	0.001	1.59145E-08	1.1672000000000001E-05	0.109455	733.419208897546	109.45499999999998
0.609	0.001	1.6185600000000002E-08	1.1877E-05	0.1094595	733.800415183867	109.45949999999999
0.6095	0.001	1.65052E-08	1.2116800000000002E-05	0.10946149999999999	734.120156072026	109.46149999999999
0.61	0.001	1.6833899999999998E-08	1.23731E-05	0.10945800000000001	735.010900623148	109.45800000000001
0.6105	0.001	1.7122900000000002E-08	1.2593000000000001E-05	0.1094555	735.44785053933606	109.4555
0.6110000000000001	0.001	1.74626E-08	1.28503E-05	0.109456	735.875528271849	109.456
0.6115	0.001	1.7812200000000002E-08	1.3116900000000001E-05	0.10945650000000001	736.399770943511	109.4565
0.6120000000000001	0.001	1.81156E-08	1.3350800000000001E-05	0.10945750000000001	736.97807414604006	109.45750000000001
0.6125	0.001	1.84764E-08	1.3625300000000002E-05	0.10945450000000001	737.443441363036	109.45450000000001
0.613	0.001	1.88469E-08	1.3910800000000002E-05	0.109455	738.094859101497	109.45499999999998
0.6135	0.001	1.9171E-08	1.4156600000000001E-05	0.109455	738.438266131136	109.45499999999998
0.614	0.001	1.95508E-08	1.4447300000000001E-05	0.10946100000000002	738.962088507887	109.46100000000001
0.6145	0.001	1.99424E-08	1.47494E-05	0.1094555	739.60004813863907	109.4555
0.6150000000000001	0.001	2.0283600000000003E-08	1.5009800000000002E-05	0.10945300000000001	739.99684474156493	109.453
0.6155	0.001	2.0686900000000003E-08	1.5318200000000002E-05	0.10945700000000001	740.478273690113	109.45700000000001
0.6160000000000001	0.001	2.10384E-08	1.55912E-05	0.109455	741.082972089132	109.45499999999998
0.6165	0.001	2.1459100000000003E-08	1.59066E-05	0.1094555	741.25196303666007	109.4555
0.617	0.001	2.18893E-08	1.6242E-05	0.10945250000000001	742.006368408309	109.4525
0.6175	0.001	2.2264E-08	1.65233E-05	0.109456	742.153251886454	109.456
0.618	0.001	2.27047E-08	1.68685E-05	0.10945400000000001	742.951899826908	109.45400000000001
0.6185	0.001	2.31597E-08	1.72125E-05	0.109455	743.209108926282	109.45499999999998
0.61900000000000011	0.001	2.35509E-08	1.75184E-05	0.1094555	743.852676543147	109.4555
0.6195	0.001	2.4022E-08	1.78805E-05	0.10945250000000001	744.33852302056391	109.4525
0.62000000000000011	0.001	2.45043E-08	1.8247100000000004E-05	0.10945800000000001	744.648898356615	109.45800000000001
0.6205	0.001	2.4926E-08	1.85703E-05	0.10945650000000001	745.017251063147	109.4565
0.621	0.001	2.54276E-08	1.89569E-05	0.10945750000000001	745.524548128805	109.45750000000001
0.6215	0.001	2.59365E-08	1.93522E-05	0.10945750000000001	746.13768241667208	109.45750000000001
0.622	0.001	2.63794E-08	1.96937E-05	0.109455	746.556024776909	109.45499999999998
0.6225	0.001	2.69088E-08	2.0097500000000002E-05	0.10945650000000001	746.874628374361	109.4565
0.62300000000000011	0.001	2.74445E-08	2.05136E-05	0.109452	747.457596239684	109.452
0.6235	0.001	2.7917700000000003E-08	2.0876600000000003E-05	0.109456	747.790828040992	109.456
0.62400000000000011	0.001	2.84809E-08	2.1311100000000003E-05	0.1094555	748.259359781468	109.4555
0.6245	0.001	2.9054600000000003E-08	2.1750900000000002E-05	0.10945350000000001	748.621560785556	109.4535
0.625	0.001	2.95517E-08	2.21345E-05	0.10945350000000001	749.009363251522	109.4535
0.62550000000000006	0.001	3.01352E-08	2.25873E-05	0.109456	749.532108630439	109.456
0.626	0.001	3.07374E-08	2.3054000000000003E-05	0.1094555	750.030906973264	109.4555
0.62650000000000006	0.001	3.12683E-08	2.34687E-05	0.109456	750.55887272413293	109.456
0.627	0.001	3.1893600000000006E-08	2.3942800000000004E-05	0.1094515	750.70860611533408	109.4515
0.62750000000000006	0.001	3.25321E-08	2.4443100000000003E-05	0.10945350000000001	751.35327876159192	109.4535
0.62800000000000011	0.001	3.30932E-08	2.4878700000000003E-05	0.10945650000000001	751.776800067688	109.4565
0.62850000000000006	0.001	3.37614E-08	2.5390700000000004E-05	0.10945650000000001	752.063006865829	109.4565
0.629	0.001	3.44357E-08	2.5913500000000002E-05	0.10945450000000001	752.518461945016	109.45450000000001
0.62950000000000006	0.001	3.50281E-08	2.6372500000000002E-05	0.109455	752.895532443952	109.45499999999998
0.63	0.001	3.57395E-08	2.6917800000000002E-05	0.10945750000000001	753.16666433497994	109.45750000000001
0.63050000000000006	0.001	3.63377E-08	2.7395200000000005E-05	0.1094555	753.905723257113	109.4555
0.631	0.001	3.70811E-08	2.79621E-05	0.1094555	754.07957153374593	109.4555
0.63150000000000006	0.001	3.7824900000000004E-08	2.85402E-05	0.1094555	754.534711261629	109.4555
0.63200000000000012	0.001	3.84685E-08	2.90483E-05	0.1094555	755.119123438658	109.4555
0.63250000000000006	0.001	3.92465E-08	2.9642700000000003E-05	0.10945750000000001	755.295376657791	109.45750000000001
0.633	0.001	4.0040500000000007E-08	3.0255000000000004E-05	0.10945250000000001	755.609944930758	109.4525
0.63350000000000006	0.001	4.0720000000000003E-08	3.0787900000000004E-05	0.109456	756.08791748526494	109.456
0.634	0.001	4.15356E-08	3.1418900000000005E-05	0.10945650000000001	756.433035757278	109.4565
0.63450000000000006	0.001	4.2375100000000006E-08	3.20724E-05	0.10945450000000001	756.86901033861909	109.45450000000001
0.635	0.001	4.3104899999999996E-08	3.2639200000000004E-05	0.109452	757.20393737139	109.452
0.63550000000000006	0.001	4.39715E-08	3.3309E-05	0.10945450000000001	757.513389354468	109.45450000000001
0.63600000000000012	0.001	4.4852E-08	3.39974E-05	0.10945350000000001	757.99072505128	109.4535
0.63650000000000007	0.001	4.56308E-08	3.4592700000000005E-05	0.10945350000000001	758.099792245589	109.4535
0.637	0.001	4.65414E-08	3.5307300000000007E-05	0.109456	758.621356469724	109.456
0.63750000000000007	0.001	4.74768E-08	3.60337E-05	0.109456	758.974909850706	109.456
0.638	0.001	4.8299700000000006E-08	3.66798E-05	0.1094585	759.42086596811191	109.45849999999999
0.63850000000000007	0.001	4.9280400000000004E-08	3.7436200000000006E-05	0.10945100000000002	759.656983303707	109.45100000000001
0.639	0.001	5.0271800000000004E-08	3.82129E-05	0.10945100000000002	760.125955306951	109.45100000000001
0.6395	0.001	5.11425E-08	3.88807E-05	0.1094515	760.242459793714	109.4515
0.64000000000000012	0.001	5.2169800000000006E-08	3.9681800000000004E-05	0.109455	760.62779615793	109.45499999999998
0.64050000000000007	0.001	5.32283E-08	4.05056E-05	0.10945700000000001	760.978652333439	109.45700000000001
0.641	0.001	5.4147900000000004E-08	4.1221200000000004E-05	0.109455	761.270520186378	109.45499999999998
0.64150000000000007	0.001	5.5242500000000006E-08	4.20789E-05	0.10945350000000001	761.712449653799	109.4535
0.642	0.001	5.63442E-08	4.29289E-05	0.109455	761.904508361109	109.45499999999998
0.64250000000000007	0.001	5.7313000000000005E-08	4.36884E-05	0.10945250000000001	762.277319281838	109.4525
0.643	0.001	5.84615E-08	4.4590500000000006E-05	0.10945100000000002	762.73273863996	109.45100000000001
0.6435	0.001	5.94747E-08	4.5393700000000006E-05	0.10945100000000002	763.243866719798	109.45100000000001
0.64400000000000013	0.001	6.06707E-08	4.63172E-05	0.10945650000000001	763.419574852441	109.4565
0.64450000000000007	0.001	6.18787E-08	4.72622E-05	0.10945750000000001	763.787862382371	109.45750000000001
0.645	0.001	6.29256E-08	4.81E-05	0.10945100000000002	764.394777324332	109.45100000000001
0.64550000000000007	0.001	6.42208E-08	4.909480000000001E-05	0.10944750000000002	764.468832527779	109.4475
0.646	0.001	6.54863E-08	5.0102700000000004E-05	0.109456	765.086743334102	109.456
0.64650000000000007	0.001	6.66285E-08	5.09721E-05	0.109455	765.019473648664	109.45499999999998
0.647	0.001	6.79814E-08	5.2038700000000007E-05	0.10945450000000001	765.484382492858	109.45450000000001
0.6475	0.001	6.93527E-08	5.3116500000000006E-05	0.10945300000000001	765.889431846201	109.453
0.64800000000000013	0.001	7.05645E-08	5.40544E-05	0.10945750000000001	766.028243663599	109.45750000000001
0.64850000000000008	0.001	7.1982600000000008E-08	5.5167700000000004E-05	0.10945750000000001	766.40326967906094	109.45750000000001
0.649	0.001	7.34316E-08	5.6296000000000004E-05	0.1094555	766.645422406702	109.4555
0.64950000000000008	0.001	7.46789E-08	5.7300200000000004E-05	0.10945100000000002	767.287680991552	109.45100000000001
0.65	0.001	7.61884E-08	5.84671E-05	0.10945350000000001	767.401599193578	109.4535
0.65050000000000008	0.001	7.77451E-08	5.9662800000000008E-05	0.10945450000000001	767.415567026089	109.45450000000001
0.651	0.001	7.90862E-08	6.0733800000000005E-05	0.109449	767.944344272452	109.449
0.6515	0.001	8.06662E-08	6.1988700000000012E-05	0.109455	768.459404310604	109.45499999999998
0.652	0.001	8.23273E-08	6.3259E-05	0.10945250000000001	768.384241922181	109.4525
0.65250000000000008	0.001	8.37529E-08	6.43649E-05	0.10945450000000001	768.509508327473	109.45450000000001
0.653	0.001	8.543010000000001E-08	6.5688700000000007E-05	0.10945350000000001	768.917512679957	109.4535
0.65350000000000008	0.001	8.71591E-08	6.70377E-05	0.10945350000000001	769.141718994345	109.4535
0.654	0.001	8.86463E-08	6.8217E-05	0.10945250000000001	769.54142474079606	109.4525
0.65450000000000008	0.001	9.04113E-08	6.96018E-05	0.109455	769.835186530887	109.45499999999998
0.655	0.001	9.2234999999999992E-08	7.1029700000000009E-05	0.1094555	770.09486637393593	109.4555
0.6555	0.001	9.383580000000001E-08	7.2267900000000013E-05	0.109456	770.152756197528	109.456
0.656	0.001	9.57156E-08	7.37639E-05	0.10945250000000001	770.657029784069	109.4525
0.65650000000000008	0.001	9.73565E-08	7.5076200000000011E-05	0.10945350000000001	771.147278301911	109.4535
0.657	0.001	9.93592E-08	7.6619E-05	0.10944799999999999	771.131410075766	109.448
0.65750000000000008	0.001	1.0135639999999998E-07	7.8183800000000009E-05	0.1094505	771.375068569918	109.4505
0.658	0.001	1.0303539999999999E-07	7.9544800000000011E-05	0.10945350000000001	772.014278587748	109.4535
0.65850000000000009	0.001	1.0518849999999999E-07	8.1197300000000009E-05	0.109456	771.921835561872	109.456
0.659	0.001	1.0732569999999999E-07	8.28474E-05	0.109455	771.925084113125	109.45499999999998
0.6595	0.001	1.091698E-07	8.4329400000000013E-05	0.1094495	772.460882038806	109.4495
0.66	0.001	1.1133869999999999E-07	8.60441E-05	0.109449	772.813945196055	109.449
0.66050000000000009	0.001	1.136165E-07	8.7807000000000008E-05	0.109452	772.836691853736	109.452
0.661	0.001	1.15618E-07	8.9346000000000008E-05	0.1094515	772.768946011867	109.4515
0.66150000000000009	0.001	1.1793699999999999E-07	9.1202600000000013E-05	0.10945250000000001	773.316262072124	109.4525
0.662	0.001	1.20302E-07	9.3081700000000007E-05	0.10945	773.73360376386108	109.45
0.66250000000000009	0.001	1.2239899999999998E-07	9.47068E-05	0.10945350000000001	773.75468753829693	109.4535
0.663	0.001	1.24824E-07	9.6663300000000014E-05	0.10945350000000001	774.39675062487993	109.4535
0.6635	0.001	1.27354E-07	9.8631200000000012E-05	0.1094505	774.46487742827094	109.4505
0.664	0.001	1.29569E-07	0.0001003557	0.1094515	774.534803849686	109.4515
0.6645	0.001	1.32175E-07	0.00010241690000000001	0.10945250000000001	774.85833175714	109.4525
0.665	0.001	1.34826E-07	0.0001045119	0.10945350000000001	775.16131903342091	109.4535
0.66550000000000009	0.001	1.3715499999999999E-07	0.0001063137	0.1094495	775.135430717072	109.4495
0.666	0.001	1.39962E-07	0.0001085311	0.10945100000000002	775.43261742473	109.45100000000001
0.66650000000000009	0.001	1.42622E-07	0.0001107575	0.10945	776.580751917656	109.45
0.667	0.001	1.45191E-07	0.00011268180000000002	0.10945350000000001	776.093559518152	109.4535
0.6675	0.001	1.48167E-07	0.000115017	0.10945250000000001	776.26597015529808	109.4525
0.668	0.001	1.51122E-07	0.00011738	0.10945250000000001	776.723441987269	109.4525
0.6685	0.001	1.53626E-07	0.00011941900000000002	0.10945100000000002	777.335867626574	109.45100000000001
0.669	0.001	1.56884E-07	0.00012188200000000001	0.1094485	776.892481068815	109.4485
0.6695000000000001	0.001	1.5960899999999998E-07	0.000124028	0.1094495	777.073974525246	109.4495
0.67	0.001	1.62815E-07	0.000126596	0.1094495	777.545066486503	109.4495
0.6705000000000001	0.001	1.6611199999999997E-07	0.00012919	0.109452	777.728279714891	109.452
0.671	0.001	1.6899299999999998E-07	0.000131445	0.109449	777.81328220695491	109.449
0.6715	0.001	1.7242599999999999E-07	0.000134141	0.1094485	777.962720239407	109.4485
0.672	0.001	1.7590399999999999E-07	0.000136849	0.10945350000000001	777.97548662907	109.4535
0.6725	0.001	1.7877E-07	0.00013925099999999999	0.10945100000000002	778.939419365665	109.45100000000001
0.673	0.001	1.825E-07	0.00014208000000000002	0.10945350000000001	778.520547945206	109.4535
0.6735000000000001	0.001	1.86064E-07	0.00014497700000000002	0.1094505	779.178132255568	109.4505
0.674	0.001	1.89175E-07	0.000147503	0.10945	779.71719307519493	109.45
0.6745000000000001	0.001	1.93207E-07	0.000150555	0.1094495	779.241952931312	109.4495
0.675	0.001	1.9706E-07	0.000153643	0.10945300000000001	779.676240738861	109.453
0.6755	0.001	2.00504E-07	0.00015629	0.1094485	779.485696045964	109.4485
0.676	0.001	2.044E-07	0.00015948400000000002	0.10945250000000001	780.254403131116	109.4525
0.6765	0.001	2.08636E-07	0.00016273100000000003	0.10945300000000001	779.97565137368406	109.453
0.677	0.001	2.12168E-07	0.00016557500000000003	0.10944799999999999	780.39572414313193	109.448
0.6775000000000001	0.001	2.1651999999999998E-07	0.000168943	0.1094505	780.265102530944	109.4505
0.678	0.001	2.20891E-07	0.000172408	0.10945400000000001	780.511655069695	109.45400000000001
0.6785000000000001	0.001	2.24675E-07	0.000175448	0.10945100000000002	780.89685100701	109.45100000000001
0.679	0.001	2.29002E-07	0.00017898700000000003	0.1094505	781.595793923197	109.4505
0.6795	0.001	2.33799E-07	0.000182623	0.10945250000000001	781.111125368372	109.4525
0.68	0.001	2.37868E-07	0.000185862	0.1094515	781.366135840046	109.4515
