VCE ,leafValue( DP1_IC2 "Ibpol" 2e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC2 "Ibpol" 2e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC2 "Ibpol" 2e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC2 "Ibpol" 2e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC2 "Ibpol" 2e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC2 "Ibpol" 4e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC2 "Ibpol" 4e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC2 "Ibpol" 4e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC2 "Ibpol" 4e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC2 "Ibpol" 4e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC2 "Ibpol" 6e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC2 "Ibpol" 6e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC2 "Ibpol" 6e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC2 "Ibpol" 6e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC2 "Ibpol" 6e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC2 "Ibpol" 8e-06 "mcparamset" 1 ) (A),leafValue( DP1_IC2 "Ibpol" 8e-06 "mcparamset" 2 ) (A),leafValue( DP1_IC2 "Ibpol" 8e-06 "mcparamset" 3 ) (A),leafValue( DP1_IC2 "Ibpol" 8e-06 "mcparamset" 4 ) (A),leafValue( DP1_IC2 "Ibpol" 8e-06 "mcparamset" 5 ) (A),leafValue( DP1_IC2 "Ibpol" 1e-05 "mcparamset" 1 ) (A),leafValue( DP1_IC2 "Ibpol" 1e-05 "mcparamset" 2 ) (A),leafValue( DP1_IC2 "Ibpol" 1e-05 "mcparamset" 3 ) (A),leafValue( DP1_IC2 "Ibpol" 1e-05 "mcparamset" 4 ) (A),leafValue( DP1_IC2 "Ibpol" 1e-05 "mcparamset" 5 ) (A),leafValue( DP1_IC2 "Ibpol" 1.2e-05 "mcparamset" 1 ) (A),leafValue( DP1_IC2 "Ibpol" 1.2e-05 "mcparamset" 2 ) (A),leafValue( DP1_IC2 "Ibpol" 1.2e-05 "mcparamset" 3 ) (A),leafValue( DP1_IC2 "Ibpol" 1.2e-05 "mcparamset" 4 ) (A),leafValue( DP1_IC2 "Ibpol" 1.2e-05 "mcparamset" 5 ) (A)
420.00000E-3,1.1208447E-3,1.3528584E-3,1.3254395E-3,1.5300642E-3,1.7409830E-3,2.2365728E-3,2.6983519E-3,2.6437323E-3,3.0506812E-3,3.4700225E-3,3.3467591E-3,4.0359001E-3,3.9544215E-3,4.5611905E-3,5.1859595E-3,4.4515074E-3,5.3655331E-3,5.2575807E-3,6.0614934E-3,6.8881498E-3,5.5507990E-3,6.6869511E-3,6.5530143E-3,7.5508127E-3,8.5740953E-3,6.6444419E-3,7.9992246E-3,7.8400443E-3,9.0268787E-3,10.236661E-3
430.00000E-3,1.1209297E-3,1.3529628E-3,1.3255399E-3,1.5301828E-3,1.7411251E-3,2.2367473E-3,2.6985719E-3,2.6439412E-3,3.0509360E-3,3.4703462E-3,3.3470406E-3,4.0362766E-3,3.9547713E-3,4.5616492E-3,5.1866128E-3,4.4519362E-3,5.3661707E-3,5.2581544E-3,6.0623441E-3,6.8895793E-3,5.5514604E-3,6.6880974E-3,6.5540058E-3,7.5525404E-3,8.5775583E-3,6.6455088E-3,8.0014415E-3,7.8418879E-3,9.0306799E-3,10.245503E-3
440.00000E-3,1.1210110E-3,1.3530620E-3,1.3256356E-3,1.5302951E-3,1.7412581E-3,2.2369114E-3,2.6987760E-3,2.6441363E-3,3.0511705E-3,3.4706368E-3,3.3472986E-3,4.0366130E-3,3.9550874E-3,4.5620519E-3,5.1871638E-3,4.4523158E-3,5.3667123E-3,5.2586487E-3,6.0630469E-3,6.8907062E-3,5.5520214E-3,6.6890188E-3,6.5548150E-3,7.5538867E-3,8.5801561E-3,6.6463730E-3,8.0031418E-3,7.8433198E-3,9.0335225E-3,10.251981E-3
450.00000E-3,1.1210893E-3,1.3531572E-3,1.3257278E-3,1.5304027E-3,1.7413843E-3,2.2370677E-3,2.6989684E-3,2.6443213E-3,3.0513901E-3,3.4709033E-3,3.3475395E-3,4.0369202E-3,3.9553786E-3,4.5624140E-3,5.1876410E-3,4.4526598E-3,5.3671846E-3,5.2590855E-3,6.0636433E-3,6.8916162E-3,5.5525098E-3,6.6897789E-3,6.5554930E-3,7.5549600E-3,8.5821346E-3,6.6470916E-3,8.0044724E-3,7.8444569E-3,9.0356790E-3,10.256754E-3
460.00000E-3,1.1211654E-3,1.3532494E-3,1.3258173E-3,1.5305067E-3,1.7415053E-3,2.2372180E-3,2.6991519E-3,2.6444986E-3,3.0515986E-3,3.4711519E-3,3.3477676E-3,4.0372059E-3,3.9556516E-3,4.5627463E-3,5.1880646E-3,4.4529776E-3,5.3676065E-3,5.2594805E-3,6.0641627E-3,6.8923704E-3,5.5529456E-3,6.6904230E-3,6.5560766E-3,7.5558372E-3,8.5836697E-3,6.6477054E-3,8.0055382E-3,7.8453826E-3,9.0373442E-3,10.260303E-3
470.00000E-3,1.1212397E-3,1.3533392E-3,1.3259047E-3,1.5306080E-3,1.7416223E-3,2.2373639E-3,2.6993288E-3,2.6446701E-3,3.0517986E-3,3.4713873E-3,3.3479861E-3,4.0374757E-3,3.9559110E-3,4.5630566E-3,5.1884491E-3,4.4532761E-3,5.3679918E-3,5.2598449E-3,6.0646262E-3,6.8930122E-3,5.5533431E-3,6.6909832E-3,6.5565918E-3,7.5565736E-3,8.5848872E-3,6.6482434E-3,8.0064141E-3,7.8461565E-3,9.0386578E-3,10.262974E-3
480.00000E-3,1.1213127E-3,1.3534272E-3,1.3259904E-3,1.5307072E-3,1.7417364E-3,2.2375062E-3,2.6995006E-3,2.6448371E-3,3.0519923E-3,3.4716127E-3,3.3481974E-3,4.0377335E-3,3.9561601E-3,4.5633506E-3,5.1888049E-3,4.4535602E-3,5.3683500E-3,5.2601865E-3,6.0650490E-3,6.8935728E-3,5.5537124E-3,6.6914825E-3,6.5570572E-3,7.5572082E-3,8.5858768E-3,6.6487264E-3,8.0071532E-3,7.8468208E-3,9.0397193E-3,10.265016E-3
490.00000E-3,1.1213846E-3,1.3535137E-3,1.3260748E-3,1.5308046E-3,1.7418480E-3,2.2376458E-3,2.6996684E-3,2.6450005E-3,3.0521810E-3,3.4718305E-3,3.3484030E-3,4.0379823E-3,3.9564013E-3,4.5636322E-3,5.1891394E-3,4.4538333E-3,5.3686880E-3,5.2605113E-3,6.0654416E-3,6.8940742E-3,5.5540607E-3,6.6919374E-3,6.5574859E-3,7.5577690E-3,8.5867024E-3,6.6491691E-3,8.0077935E-3,7.8474057E-3,9.0405994E-3,10.266608E-3
500.00000E-3,1.1214555E-3,1.3535990E-3,1.3261582E-3,1.5309006E-3,1.7419577E-3,2.2377832E-3,2.6998330E-3,2.6451612E-3,3.0523657E-3,3.4720424E-3,3.3486043E-3,4.0382240E-3,3.9566364E-3,4.5639045E-3,5.1894578E-3,4.4540982E-3,5.3690110E-3,5.2608232E-3,6.0658119E-3,6.8945323E-3,5.5543933E-3,6.6923595E-3,6.5578877E-3,7.5582760E-3,8.5874097E-3,6.6495820E-3,8.0083622E-3,7.8479329E-3,9.0413489E-3,10.267876E-3
510.00000E-3,1.1215257E-3,1.3536833E-3,1.3262406E-3,1.5309954E-3,1.7420658E-3,2.2379188E-3,2.6999951E-3,2.6453195E-3,3.0525474E-3,3.4722496E-3,3.3488020E-3,4.0384602E-3,3.9568668E-3,4.5641694E-3,5.1897641E-3,4.4543565E-3,5.3693225E-3,5.2611253E-3,6.0661653E-3,6.8949584E-3,5.5547140E-3,6.6927573E-3,6.5582692E-3,7.5587435E-3,8.5880311E-3,6.6499729E-3,8.0088784E-3,7.8484176E-3,9.0420036E-3,10.268913E-3
520.00000E-3,1.1215952E-3,1.3537668E-3,1.3263222E-3,1.5310893E-3,1.7421726E-3,2.2380529E-3,2.7001550E-3,2.6454759E-3,3.0527264E-3,3.4724531E-3,3.3489968E-3,4.0386921E-3,3.9570932E-3,4.5644286E-3,5.1900611E-3,4.4546097E-3,5.3696252E-3,5.2614197E-3,6.0665060E-3,6.8953607E-3,5.5550255E-3,6.6931368E-3,6.5586353E-3,7.5591816E-3,8.5885899E-3,6.6503470E-3,8.0093561E-3,7.8488709E-3,9.0425895E-3,10.269783E-3
530.00000E-3,1.1216642E-3,1.3538495E-3,1.3264032E-3,1.5311823E-3,1.7422783E-3,2.2381856E-3,2.7003132E-3,2.6456308E-3,3.0529033E-3,3.4726536E-3,3.3491892E-3,4.0389204E-3,3.9573164E-3,4.5646832E-3,5.1903508E-3,4.4548586E-3,5.3699208E-3,5.2617081E-3,6.0668367E-3,6.8957450E-3,5.5553297E-3,6.6935023E-3,6.5589897E-3,7.5595977E-3,8.5891027E-3,6.6507083E-3,8.0098051E-3,7.8493007E-3,9.0431248E-3,10.270532E-3
540.00000E-3,1.1217327E-3,1.3539316E-3,1.3264835E-3,1.5312746E-3,1.7423831E-3,2.2383173E-3,2.7004699E-3,2.6457842E-3,3.0530784E-3,3.4728516E-3,3.3493796E-3,4.0391457E-3,3.9575370E-3,4.5649339E-3,5.1906346E-3,4.4551042E-3,5.3702109E-3,5.2619916E-3,6.0671596E-3,6.8961156E-3,5.5556281E-3,6.6938571E-3,6.5593349E-3,7.5599970E-3,8.5895814E-3,6.6510597E-3,8.0102325E-3,7.8497127E-3,9.0436227E-3,10.271193E-3
550.00000E-3,1.1218007E-3,1.3540132E-3,1.3265634E-3,1.5313662E-3,1.7424871E-3,2.2384479E-3,2.7006253E-3,2.6459364E-3,3.0532519E-3,3.4730475E-3,3.3495682E-3,4.0393685E-3,3.9577552E-3,4.5651815E-3,5.1909137E-3,4.4553468E-3,5.3704963E-3,5.2622709E-3,6.0674763E-3,6.8964754E-3,5.5559218E-3,6.6942033E-3,6.5596728E-3,7.5603835E-3,8.5900345E-3,6.6514033E-3,8.0106435E-3,7.8501110E-3,9.0440927E-3,10.271790E-3
560.00000E-3,1.1218684E-3,1.3540942E-3,1.3266427E-3,1.5314573E-3,1.7425903E-3,2.2385777E-3,2.7007795E-3,2.6460875E-3,3.0534241E-3,3.4732415E-3,3.3497553E-3,4.0395891E-3,3.9579715E-3,4.5654264E-3,5.1911889E-3,4.4555870E-3,5.3707780E-3,5.2625469E-3,6.0677878E-3,6.8968269E-3,5.5562116E-3,6.6945428E-3,6.5600047E-3,7.5607599E-3,8.5904683E-3,6.6517405E-3,8.0110418E-3,7.8504986E-3,9.0445415E-3,10.272339E-3
570.00000E-3,1.1219356E-3,1.3541748E-3,1.3267217E-3,1.5315478E-3,1.7426929E-3,2.2387067E-3,2.7009326E-3,2.6462376E-3,3.0535949E-3,3.4734339E-3,3.3499411E-3,4.0398079E-3,3.9581861E-3,4.5656690E-3,5.1914608E-3,4.4558249E-3,5.3710564E-3,5.2628199E-3,6.0680951E-3,6.8971715E-3,5.5564980E-3,6.6948766E-3,6.5603317E-3,7.5611282E-3,8.5908871E-3,6.6520724E-3,8.0114301E-3,7.8508776E-3,9.0449741E-3,10.272854E-3
580.00000E-3,1.1220026E-3,1.3542549E-3,1.3268002E-3,1.5316379E-3,1.7427948E-3,2.2388349E-3,2.7010848E-3,2.6463868E-3,3.0537647E-3,3.4736248E-3,3.3501255E-3,4.0400250E-3,3.9583990E-3,4.5659095E-3,5.1917298E-3,4.4560610E-3,5.3713320E-3,5.2630904E-3,6.0683987E-3,6.8975106E-3,5.5567814E-3,6.6952058E-3,6.5606545E-3,7.5614899E-3,8.5912942E-3,6.6524000E-3,8.0118103E-3,7.8512496E-3,9.0453940E-3,10.273341E-3
590.00000E-3,1.1220692E-3,1.3543347E-3,1.3268783E-3,1.5317275E-3,1.7428963E-3,2.2389624E-3,2.7012361E-3,2.6465351E-3,3.0539334E-3,3.4738144E-3,3.3503088E-3,4.0402405E-3,3.9586105E-3,4.5661481E-3,5.1919963E-3,4.4562953E-3,5.3716052E-3,5.2633585E-3,6.0686992E-3,6.8978449E-3,5.5570623E-3,6.6955310E-3,6.5609738E-3,7.5618462E-3,8.5916919E-3,6.6527237E-3,8.0121839E-3,7.8516158E-3,9.0458037E-3,10.273809E-3
600.00000E-3,1.1221355E-3,1.3544141E-3,1.3269561E-3,1.5318166E-3,1.7429972E-3,2.2390893E-3,2.7013865E-3,2.6466827E-3,3.0541012E-3,3.4740029E-3,3.3504911E-3,4.0404546E-3,3.9588207E-3,4.5663850E-3,5.1922606E-3,4.4565279E-3,5.3718761E-3,5.2636246E-3,6.0689969E-3,6.8981753E-3,5.5573409E-3,6.6958528E-3,6.5612899E-3,7.5621978E-3,8.5920821E-3,6.6530442E-3,8.0125520E-3,7.8519772E-3,9.0462053E-3,10.274260E-3
610.00000E-3,1.1222016E-3,1.3544931E-3,1.3270336E-3,1.5319054E-3,1.7430976E-3,2.2392156E-3,2.7015362E-3,2.6468296E-3,3.0542680E-3,3.4741902E-3,3.3506723E-3,4.0406674E-3,3.9590296E-3,4.5666204E-3,5.1925229E-3,4.4567591E-3,5.3721449E-3,5.2638888E-3,6.0692921E-3,6.8985021E-3,5.5576173E-3,6.6961714E-3,6.5616031E-3,7.5625453E-3,8.5924660E-3,6.6533617E-3,8.0129153E-3,7.8523343E-3,9.0466001E-3,10.274699E-3
620.00000E-3,1.1222673E-3,1.3545718E-3,1.3271107E-3,1.5319938E-3,1.7431976E-3,2.2393413E-3,2.7016852E-3,2.6469757E-3,3.0544341E-3,3.4743765E-3,3.3508526E-3,4.0408790E-3,3.9592374E-3,4.5668544E-3,5.1927834E-3,4.4569890E-3,5.3724120E-3,5.2641513E-3,6.0695850E-3,6.8988259E-3,5.5578919E-3,6.6964874E-3,6.5619139E-3,7.5628893E-3,8.5928445E-3,6.6536765E-3,8.0132745E-3,7.8526876E-3,9.0469892E-3,10.275129E-3
630.00000E-3,1.1223328E-3,1.3546502E-3,1.3271876E-3,1.5320819E-3,1.7432971E-3,2.2394664E-3,2.7018335E-3,2.6471212E-3,3.0545993E-3,3.4745619E-3,3.3510320E-3,4.0410894E-3,3.9594441E-3,4.5670869E-3,5.1930421E-3,4.4572175E-3,5.3726773E-3,5.2644121E-3,6.0698758E-3,6.8991469E-3,5.5581646E-3,6.6968008E-3,6.5622222E-3,7.5632302E-3,8.5932184E-3,6.6539889E-3,8.0136301E-3,7.8530377E-3,9.0473733E-3,10.275550E-3
640.00000E-3,1.1223981E-3,1.3547283E-3,1.3272641E-3,1.5321695E-3,1.7433963E-3,2.2395910E-3,2.7019811E-3,2.6472660E-3,3.0547637E-3,3.4747463E-3,3.3512106E-3,4.0412988E-3,3.9596497E-3,4.5673183E-3,5.1932993E-3,4.4574448E-3,5.3729409E-3,5.2646714E-3,6.0701647E-3,6.8994654E-3,5.5584357E-3,6.6971119E-3,6.5625284E-3,7.5635681E-3,8.5935882E-3,6.6542990E-3,8.0139824E-3,7.8533847E-3,9.0477530E-3,10.275964E-3
650.00000E-3,1.1224632E-3,1.3548061E-3,1.3273404E-3,1.5322569E-3,1.7434950E-3,2.2397151E-3,2.7021281E-3,2.6474103E-3,3.0549275E-3,3.4749298E-3,3.3513883E-3,4.0415071E-3,3.9598543E-3,4.5675484E-3,5.1935550E-3,4.4576709E-3,5.3732031E-3,5.2649292E-3,6.0704517E-3,6.8997815E-3,5.5587051E-3,6.6974208E-3,6.5628326E-3,7.5639034E-3,8.5939544E-3,6.6546071E-3,8.0143317E-3,7.8537289E-3,9.0481289E-3,10.276372E-3
660.00000E-3,1.1225280E-3,1.3548837E-3,1.3274164E-3,1.5323440E-3,1.7435934E-3,2.2398388E-3,2.7022745E-3,2.6475540E-3,3.0550905E-3,3.4751125E-3,3.3515653E-3,4.0417144E-3,3.9600580E-3,4.5677773E-3,5.1938092E-3,4.4578958E-3,5.3734638E-3,5.2651856E-3,6.0707370E-3,6.9000954E-3,5.5589730E-3,6.6977277E-3,6.5631348E-3,7.5642362E-3,8.5943173E-3,6.6549131E-3,8.0146783E-3,7.8540705E-3,9.0485012E-3,10.276774E-3
670.00000E-3,1.1225926E-3,1.3549609E-3,1.3274921E-3,1.5324307E-3,1.7436914E-3,2.2399619E-3,2.7024203E-3,2.6476970E-3,3.0552529E-3,3.4752944E-3,3.3517415E-3,4.0419208E-3,3.9602608E-3,4.5680051E-3,5.1940622E-3,4.4581197E-3,5.3737231E-3,5.2654407E-3,6.0710207E-3,6.9004073E-3,5.5592395E-3,6.6980328E-3,6.5634353E-3,7.5645667E-3,8.5946771E-3,6.6552172E-3,8.0150222E-3,7.8544097E-3,9.0488703E-3,10.277173E-3
680.00000E-3,1.1226570E-3,1.3550379E-3,1.3275676E-3,1.5325171E-3,1.7437891E-3,2.2400846E-3,2.7025656E-3,2.6478396E-3,3.0554146E-3,3.4754756E-3,3.3519169E-3,4.0421262E-3,3.9604627E-3,4.5682319E-3,5.1943138E-3,4.4583426E-3,5.3739811E-3,5.2656945E-3,6.0713028E-3,6.9007173E-3,5.5595046E-3,6.6983360E-3,6.5637340E-3,7.5648951E-3,8.5950341E-3,6.6555196E-3,8.0153637E-3,7.8547465E-3,9.0492364E-3,10.277567E-3
690.00000E-3,1.1227211E-3,1.3551147E-3,1.3276429E-3,1.5326033E-3,1.7438864E-3,2.2402069E-3,2.7027103E-3,2.6479816E-3,3.0555757E-3,3.4756560E-3,3.3520917E-3,4.0423308E-3,3.9606637E-3,4.5684577E-3,5.1945642E-3,4.4585645E-3,5.3742378E-3,5.2659471E-3,6.0715834E-3,6.9010254E-3,5.5597684E-3,6.6986374E-3,6.5640310E-3,7.5652213E-3,8.5953885E-3,6.6558202E-3,8.0157030E-3,7.8550813E-3,9.0495997E-3,10.277957E-3
700.00000E-3,1.1227851E-3,1.3551912E-3,1.3277179E-3,1.5326892E-3,1.7439834E-3,2.2403287E-3,2.7028544E-3,2.6481231E-3,3.0557362E-3,3.4758357E-3,3.3522658E-3,4.0425345E-3,3.9608639E-3,4.5686824E-3,5.1948134E-3,4.4587854E-3,5.3744932E-3,5.2661985E-3,6.0718626E-3,6.9013317E-3,5.5600308E-3,6.6989372E-3,6.5643264E-3,7.5655456E-3,8.5957405E-3,6.6561192E-3,8.0160400E-3,7.8554139E-3,9.0499603E-3,10.278344E-3
710.00000E-3,1.1228489E-3,1.3552675E-3,1.3277927E-3,1.5327748E-3,1.7440801E-3,2.2404501E-3,2.7029981E-3,2.6482641E-3,3.0558961E-3,3.4760146E-3,3.3524392E-3,4.0427374E-3,3.9610633E-3,4.5689062E-3,5.1950615E-3,4.4590053E-3,5.3747475E-3,5.2664488E-3,6.0721404E-3,6.9016364E-3,5.5602920E-3,6.6992354E-3,6.5646203E-3,7.5658680E-3,8.5960900E-3,6.6564166E-3,8.0163750E-3,7.8557445E-3,9.0503184E-3,10.278728E-3
720.00000E-3,1.1229125E-3,1.3553435E-3,1.3278672E-3,1.5328601E-3,1.7441765E-3,2.2405711E-3,2.7031412E-3,2.6484046E-3,3.0560554E-3,3.4761929E-3,3.3526119E-3,4.0429394E-3,3.9612619E-3,4.5691291E-3,5.1953084E-3,4.4592243E-3,5.3750006E-3,5.2666979E-3,6.0724169E-3,6.9019395E-3,5.5605520E-3,6.6995320E-3,6.5649127E-3,7.5661885E-3,8.5964373E-3,6.6567125E-3,8.0167080E-3,7.8560732E-3,9.0506741E-3,10.279108E-3
730.00000E-3,1.1229759E-3,1.3554193E-3,1.3279416E-3,1.5329452E-3,1.7442726E-3,2.2406918E-3,2.7032839E-3,2.6485447E-3,3.0562141E-3,3.4763706E-3,3.3527841E-3,4.0431407E-3,3.9614598E-3,4.5693510E-3,5.1955543E-3,4.4594425E-3,5.3752526E-3,5.2669460E-3,6.0726920E-3,6.9022409E-3,5.5608109E-3,6.6998272E-3,6.5652037E-3,7.5665073E-3,8.5967825E-3,6.6570069E-3,8.0170390E-3,7.8564001E-3,9.0510276E-3,10.279486E-3
740.00000E-3,1.1230391E-3,1.3554949E-3,1.3280157E-3,1.5330300E-3,1.7443684E-3,2.2408120E-3,2.7034260E-3,2.6486843E-3,3.0563723E-3,3.4765476E-3,3.3529556E-3,4.0433412E-3,3.9616569E-3,4.5695721E-3,5.1957992E-3,4.4596598E-3,5.3755036E-3,5.2671930E-3,6.0729659E-3,6.9025409E-3,5.5610686E-3,6.7001209E-3,6.5654933E-3,7.5668244E-3,8.5971255E-3,6.6572998E-3,8.0173682E-3,7.8567252E-3,9.0513787E-3,10.279861E-3
750.00000E-3,1.1231022E-3,1.3555702E-3,1.3280896E-3,1.5331146E-3,1.7444639E-3,2.2409318E-3,2.7035677E-3,2.6488234E-3,3.0565300E-3,3.4767240E-3,3.3531265E-3,4.0435410E-3,3.9618533E-3,4.5697923E-3,5.1960430E-3,4.4598762E-3,5.3757534E-3,5.2674390E-3,6.0732386E-3,6.9028394E-3,5.5613252E-3,6.7004132E-3,6.5657815E-3,7.5671399E-3,8.5974666E-3,6.6575913E-3,8.0176955E-3,7.8570485E-3,9.0517278E-3,10.280233E-3
760.00000E-3,1.1231651E-3,1.3556454E-3,1.3281633E-3,1.5331990E-3,1.7445591E-3,2.2410513E-3,2.7037090E-3,2.6489621E-3,3.0566872E-3,3.4768997E-3,3.3532968E-3,4.0437401E-3,3.9620490E-3,4.5700117E-3,5.1962858E-3,4.4600918E-3,5.3760023E-3,5.2676840E-3,6.0735100E-3,6.9031365E-3,5.5615807E-3,6.7007041E-3,6.5660684E-3,7.5674537E-3,8.5978057E-3,6.6578815E-3,8.0180212E-3,7.8573702E-3,9.0520748E-3,10.280603E-3
770.00000E-3,1.1232278E-3,1.3557204E-3,1.3282368E-3,1.5332831E-3,1.7446541E-3,2.2411704E-3,2.7038498E-3,2.6491003E-3,3.0568438E-3,3.4770749E-3,3.3534666E-3,4.0439384E-3,3.9622440E-3,4.5702303E-3,5.1965277E-3,4.4603066E-3,5.3762501E-3,5.2679281E-3,6.0737803E-3,6.9034322E-3,5.5618351E-3,6.7009937E-3,6.5663540E-3,7.5677660E-3,8.5981430E-3,6.6581704E-3,8.0183451E-3,7.8576902E-3,9.0524198E-3,10.280970E-3
780.00000E-3,1.1232903E-3,1.3557951E-3,1.3283101E-3,1.5333670E-3,1.7447488E-3,2.2412892E-3,2.7039902E-3,2.6492382E-3,3.0570000E-3,3.4772495E-3,3.3536358E-3,4.0441360E-3,3.9624384E-3,4.5704480E-3,5.1967686E-3,4.4605207E-3,5.3764969E-3,5.2681711E-3,6.0740495E-3,6.9037265E-3,5.5620886E-3,6.7012820E-3,6.5666384E-3,7.5680768E-3,8.5984785E-3,6.6584580E-3,8.0186674E-3,7.8580087E-3,9.0527629E-3,10.281335E-3
790.00000E-3,1.1233527E-3,1.3558696E-3,1.3283832E-3,1.5334506E-3,1.7448432E-3,2.2414076E-3,2.7041301E-3,2.6493756E-3,3.0571556E-3,3.4774235E-3,3.3538044E-3,4.0443330E-3,3.9626321E-3,4.5706650E-3,5.1970087E-3,4.4607340E-3,5.3767428E-3,5.2684133E-3,6.0743176E-3,6.9040196E-3,5.5623410E-3,6.7015691E-3,6.5669215E-3,7.5683862E-3,8.5988121E-3,6.6587443E-3,8.0189881E-3,7.8583256E-3,9.0531040E-3,10.281698E-3
800.00000E-3,1.1234149E-3,1.3559440E-3,1.3284561E-3,1.5335340E-3,1.7449374E-3,2.2415256E-3,2.7042697E-3,2.6495126E-3,3.0573108E-3,3.4775970E-3,3.3539726E-3,4.0445293E-3,3.9628251E-3,4.5708813E-3,5.1972478E-3,4.4609465E-3,5.3769878E-3,5.2686546E-3,6.0745846E-3,6.9043113E-3,5.5625925E-3,6.7018549E-3,6.5672035E-3,7.5686941E-3,8.5991441E-3,6.6590294E-3,8.0193072E-3,7.8586410E-3,9.0534434E-3,10.282058E-3
810.00000E-3,1.1234770E-3,1.3560182E-3,1.3285288E-3,1.5336173E-3,1.7450313E-3,2.2416434E-3,2.7044088E-3,2.6496492E-3,3.0574655E-3,3.4777699E-3,3.3541401E-3,4.0447250E-3,3.9630175E-3,4.5710967E-3,5.1974861E-3,4.4611583E-3,5.3772319E-3,5.2688949E-3,6.0748505E-3,6.9046018E-3,5.5628430E-3,6.7021395E-3,6.5674843E-3,7.5690006E-3,8.5994744E-3,6.6593132E-3,8.0196248E-3,7.8589549E-3,9.0537810E-3,10.282416E-3
820.00000E-3,1.1235389E-3,1.3560921E-3,1.3286014E-3,1.5337003E-3,1.7451249E-3,2.2417608E-3,2.7045475E-3,2.6497855E-3,3.0576198E-3,3.4779423E-3,3.3543072E-3,4.0449200E-3,3.9632093E-3,4.5713115E-3,5.1977235E-3,4.4613693E-3,5.3774750E-3,5.2691345E-3,6.0751154E-3,6.9048911E-3,5.5630925E-3,6.7024229E-3,6.5677640E-3,7.5693057E-3,8.5998031E-3,6.6595960E-3,8.0199410E-3,7.8592674E-3,9.0541168E-3,10.282773E-3
830.00000E-3,1.1236006E-3,1.3561659E-3,1.3286737E-3,1.5337830E-3,1.7452184E-3,2.2418779E-3,2.7046858E-3,2.6499213E-3,3.0577736E-3,3.4781142E-3,3.3544738E-3,4.0451144E-3,3.9634005E-3,4.5715255E-3,5.1979600E-3,4.4615797E-3,5.3777173E-3,5.2693731E-3,6.0753793E-3,6.9051793E-3,5.5633412E-3,6.7027052E-3,6.5680425E-3,7.5696095E-3,8.6001302E-3,6.6598775E-3,8.0202556E-3,7.8595785E-3,9.0544510E-3,10.283127E-3
840.00000E-3,1.1236622E-3,1.3562395E-3,1.3287459E-3,1.5338656E-3,1.7453116E-3,2.2419946E-3,2.7048238E-3,2.6500568E-3,3.0579270E-3,3.4782855E-3,3.3546399E-3,4.0453082E-3,3.9635911E-3,4.5717389E-3,5.1981958E-3,4.4617894E-3,5.3779588E-3,5.2696110E-3,6.0756423E-3,6.9054662E-3,5.5635890E-3,6.7029864E-3,6.5683200E-3,7.5699120E-3,8.6004558E-3,6.6601580E-3,8.0205689E-3,7.8598883E-3,9.0547835E-3,10.283479E-3
850.00000E-3,1.1237237E-3,1.3563130E-3,1.3288180E-3,1.5339480E-3,1.7454045E-3,2.2421111E-3,2.7049613E-3,2.6501919E-3,3.0580799E-3,3.4784564E-3,3.3548055E-3,4.0455014E-3,3.9637811E-3,4.5719515E-3,5.1984307E-3,4.4619984E-3,5.3781993E-3,5.2698480E-3,6.0759042E-3,6.9057520E-3,5.5638358E-3,6.7032664E-3,6.5685964E-3,7.5702133E-3,8.6007798E-3,6.6604373E-3,8.0208808E-3,7.8601967E-3,9.0551144E-3,10.283829E-3
860.00000E-3,1.1237850E-3,1.3563862E-3,1.3288898E-3,1.5340302E-3,1.7454972E-3,2.2422273E-3,2.7050985E-3,2.6503266E-3,3.0582324E-3,3.4786268E-3,3.3549706E-3,4.0456940E-3,3.9639705E-3,4.5721635E-3,5.1986649E-3,4.4622068E-3,5.3784391E-3,5.2700842E-3,6.0761652E-3,6.9060367E-3,5.5640818E-3,6.7035454E-3,6.5688717E-3,7.5705133E-3,8.6011024E-3,6.6607156E-3,8.0211913E-3,7.8605038E-3,9.0554437E-3,10.284177E-3
870.00000E-3,1.1238462E-3,1.3564593E-3,1.3289615E-3,1.5341122E-3,1.7455897E-3,2.2423431E-3,2.7052353E-3,2.6504610E-3,3.0583845E-3,3.4787966E-3,3.3551352E-3,4.0458860E-3,3.9641594E-3,4.5723748E-3,5.1988983E-3,4.4624145E-3,5.3786781E-3,5.2703196E-3,6.0764253E-3,6.9063203E-3,5.5643270E-3,6.7038234E-3,6.5691461E-3,7.5708120E-3,8.6014235E-3,6.6609929E-3,8.0215005E-3,7.8608096E-3,9.0557715E-3,10.284524E-3
